patent_id,assignee_id,disambig_assignee_organization
8381199,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
5861444,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited
7735114,ab642bf7-98c3-4cfb-968a-ac6616b61efc,"FOUNDRY NETWORKS, LLC"
5692997,c3628b65-ce05-48cf-b456-f3bed834f5f5,"Stearns Technologies, Inc."
7888772,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
4073875,e5a58c39-5c4a-487f-bd5d-08c9352f246e,Yissum Research & Development Co. of Hebrew Univ. of Jeru.
11769943,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
6780993,41ed2fcb-74e7-44c0-8f84-a0f2daa43f8b,"BioCryst Pharmaceuticals, Inc."
7396900,a559efa2-06e6-4dcd-8137-fc09a24dbb4e,"MITSUI CHEMICALS, INC."
11862213,04b90102-d377-44bf-b1bd-2ce799d48cf4,Toshiba Electronic Devices & Storage Corporation
7131948,24025143-f99c-4200-8f56-2ab859428078,"Scimed Life Systems, Inc."
D757921,af70663b-8e16-4565-bbcd-f71630110278,"PUZHEN LIFE CO., LTD."
11522297,6de1e7fc-43e8-494f-9950-f827e3b785b8,"M.M.A. DESIGN, LLC"
6128020,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited
11564426,bb4c93a3-b6d7-4f28-a6b6-3b4a64d4676c,JMDM HOLDINGS LLC
7420206,58586c64-0a5c-46f4-8e0d-e5f5a6822a10,"Genusion, Inc."
12296403,2a34f939-fa8f-44c1-ae5d-aca63d938406,Gigaphoton Inc.
8390313,f354228e-3553-4520-9ba7-adc273a6e7ad,Renesas Electronics Corporation
5165269,364236f2-aca7-4b29-8bee-f159514fe1cd,II Morrow Inc.
8125172,36147edf-4600-4958-b0e0-1750e0aa8973,"MECHOSHADE SYSTEMS, LLC"
11046184,3ddb14ba-a3c2-40bf-b430-8c39047a7205,Kia Motors Corporation
9593120,02afb32b-532f-4304-b813-e56f6c6bd427,ALGENIS SPA
10572044,956c0a58-ac23-4951-9d3a-3af066ec8744,"LG Display Co., Ltd."
9190325,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
6683739,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
11413751,6de5489e-ab6b-4e6a-88cf-cb1620d03ac1,"Hypertherm, Inc."
9124730,787addf6-1e95-47cd-a1f9-23a4a746b26b,Empire Technology Development LLC
4383847,714cb1b2-65cc-4971-90a3-f4aa0de06ef0,James C. Barber and Associates Inc.
D1053828,ecff75e2-9c66-4ea9-952e-16bf4037d61a,"Schneider Electric USA, Inc."
7685389,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
7158708,1aef33b6-8b59-40c9-b150-a5e68d791579,ROHM AND HAAS ELECTRONIC MATERIALS LLC
9910373,4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation
8247320,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
5542965,5fd08f84-e650-4e26-9147-e09c6cd97502,U. E. Sebald Druck und Verlag GmbH
8826587,e5e74387-e49a-4d13-9afc-24d1efa92d18,BAYER CROPSCIENCE LP
11082848,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD."
9317989,ddc9cfe4-b6d9-4dff-ae4e-240720ee0c1e,"Kiosk Information Systems, Inc."
7745026,c7d8f1f5-a07a-46f0-86e1-57358fd7e0b9,GAS TECHNOLOGY INSTITUTE
7526021,e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.
D933764,83a2aa8c-4cc5-47dc-9c2e-e9693edf378c,HIGH STREET TV (GROUP) LTD.
7831240,50db1714-9aff-43e4-875e-ee0a2aa0cc9a,AT&T Mobility II LLC
10402554,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation
11999356,6680ed0e-0245-4861-b305-ac79b0d8afdb,"TOYOTA RESEARCH INSTITUTE, INC."
5226851,a0d6f7c7-acc6-4d58-8434-e1afb6d692fe,Federal Signal Corporation
10416795,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation
7152249,1d351ca9-077a-4032-a341-4aa878bde27b,Superior Glove Works Limited
6870237,439ae435-aaca-49f6-82c4-dd2998cd48ba,NATIONAL TAIWAN UNIVERSITY
10398519,24292d66-1149-4a68-bfcf-b57f6e286f71,CHILDREN'S NATIONAL MEDICAL CENTER
8273166,4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation
5408838,bf3999de-a775-4328-8f24-df9878ef2f12,Air & Refrigeration Corp.
6805452,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
11126086,5d4f358a-1d7b-49f2-b132-6bb9c2cfd725,Tokyo Electron Limited
10937036,9c4740c7-5cfa-4b36-a4c6-7e6bb11e7484,"Apptio, Inc."
4486957,73b2fc3b-164b-4b8e-ab40-9b19653bfb47,Franz Kuhlmann Prazisionsmachanik und Maschinenbau GmbH & Co.
12116166,94a499a5-e915-43d2-8303-f1186b55c1a0,B. Braun Avitum AG
10367774,f1dd9d80-dc90-4ad0-a89e-892f5580c67d,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED
6885319,c0f25152-9c06-4b38-95db-ebf09ae9e042,"Quickshift, Inc."
10978546,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
10328088,0832df8d-01a5-421a-bb24-e267ed21b190,"Salix Pharmaceuticals, Inc."
6343988,0e82efd9-cc8e-4974-9822-2ed3071ca827,"Walker Digital, LLC"
5320388,6d6e8e77-bb4e-4802-ab3f-289396686058,Miller Pipeline Service Corporation
11819165,1bc3cc42-ffa0-4e1c-bc6d-9cd28537569a,VSL Limited
7221075,347faccc-e123-4f14-9c99-e6f90327a9a6,"NGK INSULATORS, LTD."
10476320,8b57633f-09c8-481d-a774-adad3520f631,"OMRON AUTOMOTIVE ELECTRONICS CO., LTD."
11069327,8272ac25-cbd9-40ab-88fe-de091144c294,"BEIJING XIAOMI MOBILE SOFTWARE CO., LTD."
5278263,a300332d-b839-4221-94d5-fa9896d2fcbd,THE GOODYEAR TIRE & RUBBER COMPANY
9231332,bed036ee-8365-4fce-97d6-97deaf38ebe6,"HON HAI PRECISION INDUSTRY CO., LTD."
10380254,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
5468301,a962d89e-2310-4d9e-b279-cfb7fb51adf8,International Food Processing Incorporated
11540538,62c2a6da-a554-4b78-9a1b-ff2e899b0dcf,Manna Nutritional Group LLC
4137610,41b7a0e0-6eae-4956-b88f-8caac4d4b575,Simmons Fastener Corporation
10412466,2dfba712-d6a1-4a0e-8b71-d67d8ea17925,Pit Rho Corporation
6864428,f48c8eab-622e-44ed-b511-cd31ffd1fa08,Delphi Technologies
7247237,5f91f492-1976-4ca8-81b1-044d8485c1b3,BRIDGESTONE CORPORATION
4470659,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
5869411,a59b1185-0fc1-43f7-8613-47f609837427,B. F. Goodrich Company
10362760,bd8ba3f8-d1a7-4d9d-9a77-ffc7317c5e42,"GROUP14 TECHNOLOGIES, INC."
5701774,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
6052002,461b2766-633c-4359-954b-daac5df5ed34,Smiths Industries Public Limited Company
9496972,a0478e67-ad0f-4256-b5d2-6b4c8295a652,HTC Corporation
9871384,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated
6107046,7c197b5c-035f-42b2-a95c-e63c364786e8,LUDWIG INSTITUTE FOR CANCER RESEARCH LTD.
6125557,90faf70d-a3bf-4fc7-9bcc-d9cf8dc3b023,"Northwest Podiatric Laboratory, Inc."
7793292,888bf4c5-50be-47f3-a7bd-2e3134c6cc30,"FISHER-ROSEMOUNT SYSTEMS, INC."
10044784,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD."
10290057,16643143-f12f-4c17-86e0-535b7368ff80,"SoVesTech, Inc."
8243243,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
11890510,849a1d8a-9308-40ce-9a86-ba9fda83709b,adidas AG
4314270,74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
10235701,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC"
11171359,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC
12001464,aa057acf-6105-4308-bb4e-a65d305300c9,"OneSource Solutions International, Inc."
5953951,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
5587545,827ca6a3-c191-432e-99df-026bcb05de84,KABUSHIKI KAISHA B.I. TEC
7479252,57a9dc49-0166-49f4-87bb-6e3103986205,MITSUBISHI MATERIALS CORPORATION
11796685,ac2f0f5c-98ed-4529-b969-9eb88e8e01cc,"CASIO COMPUTER CO., LTD."
11563212,76a3f053-ba5a-485a-b101-b4840cb42b41,SAFT
6750455,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc."
6223224,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
7673426,d0e2dc13-d6ff-471a-a3b8-7742ce3c1b4d,"PN II, INC."
11622792,5df11059-4515-4c5a-b08c-bb988f6970ee,NATIONAL UNIVERSITY CORPORATION HOKKAIDO UNIVERSITY
D542693,9e6a25b3-bca0-43bf-9cda-351f3efa7e5b,Unknown
6749748,f613e65d-cdef-45bb-9120-e3ecfeed82b9,"Vanson Halosource, Inc."
8608017,cf0d4101-869d-44d1-bf3f-744e48309c9d,"Learning Curve Brands, Inc."
4162331,ade56950-727f-447d-812f-a757dd06e389,"NIPPON SHINYAKU CO., LTD."
11410671,6145eccf-2944-4bfc-8a82-e87bfce4d434,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD."
6884503,f03b33f1-2729-42c7-bc8d-867e740bace4,Imation Corp.
7929303,2c3f3e7f-8c12-4055-af20-82f19a73fffc,"Teradyne, Inc."
12274243,dea6f0dd-0301-4e95-b296-f1e5fcb01f8c,Neurocage Systems Ltd.
10088561,f94290bc-7c0d-49af-9797-828af77eb9c7,GM GLOBAL TECHNOLOGY OPERATIONS LLC
10250081,f311d38c-dc99-43ed-a46f-1ebaa4a88044,"TRIUNE SYSTEMS, LLC"
4474272,04286cbe-09f8-4678-a777-007563e32936,General Motors LLC
7948450,34c528dd-c539-4ac1-ab08-5806861c7c41,"D3 LED, LLC"
6173298,bfcfc7de-767d-4c53-bff6-b3a09ae6de2b,"ASAP, Ltd."
D556780,0cea2226-86a9-425c-9760-bc7de2068ae9,Leader Pumps Group S.p.A.
7743639,1a612246-a9f9-466e-b13a-88d77465e02d,MTU Aero Engines AG
8371767,b3549095-6e01-4cea-803b-7a81b681cdfa,Trigum Engineering GmbH
D373908,a7238021-b2ec-448e-91a1-29450e22ee2d,MBM Design Company
4090044,c2723e12-346a-4bd2-882c-e1df54890cce,Dentsu Central Kabushiki Kaisha
4922730,45296c6d-53d6-4f96-8b00-29c39086c8f8,Sibir AG
4207671,d2b6e774-b1fb-4fb0-905a-3cf680d30598,"Ebauches, S.A."
12432324,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated
5651991,ade56950-727f-447d-812f-a757dd06e389,"NIPPON SHINYAKU CO., LTD."
11672155,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
10537035,4a3eec42-78bf-4057-8a68-4da387b86ee6,"FACEBOOK, INC."
8597539,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
7414012,abcbd384-f467-440e-9187-b2162660670b,HENKEL AG & CO. KGAA
D909083,e2fdfb3a-4518-4596-98c5-0bfa12c3e4ff,Slettvoll Møbler AS
6267084,d6d0f615-0be6-4f41-9685-73c3ddd014ae,MICHELIN RECHERCHE ET TECHNIQUE S.A.
10623619,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
10966761,cff100b3-c60d-4e52-8623-0ccf27a853a8,Medos International Sàrl
7649490,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
D972136,b299fb9e-b06a-4542-a6f4-1c87d26eef0d,DD Karma LLC
8444069,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
4344581,73b78128-3e57-480f-b8c6-7f140b9de409,Gewerkschaft Eisenhutte Westfalia GmbH
6549029,50f5f475-45c4-438b-8c2c-8bd00a1c2b93,"MACRONIX INTERNATIONAL CO., LTD."
10155090,d8828bf1-d252-48eb-a3c6-407584bac108,Novo Nordisk A/S
10437635,2edfcbc4-6a26-4cf1-b09d-54d4b5396921,"Salesforce.com, Inc."
9311616,e3fd4029-25e2-48fa-a94e-0d48b771caae,"On-Board Communications, Inc."
5353567,95bf18ec-b1e3-4ca2-9ec9-39dc7bb351f0,Premier Refractories and Chemicals Inc.
11431475,07a0dd56-d564-467d-97a9-715a301f35d3,Dynatrace LLC
4088095,cb5367eb-ebac-459a-b013-d92860572522,"Nissan Motor Co., Ltd."
5198806,633f2ae3-4bc3-4db1-858f-e5a769f74bce,"Lord & Sebastian, Inc."
5091437,65857abf-5e38-4e4a-b92b-249321e2bc12,Montedipe S.p.A.
6753252,1918bc79-3bf3-4be6-8ea5-c5438e714ae2,Infineon Technologies AG
D1008090,9611b452-9652-4a39-9a3b-ba61c13ed0b6,"Move-X Autonomous Driving Technology Co., Ltd."
12247508,40f284de-0b50-4c06-a399-780808c00f6a,SOUTHWEST RESEARCH INSTITUTE
5506606,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
7587902,f7817fb5-91a3-41f7-ae1f-92b1e104ca67,BSST LLC
12499062,c6b806b6-fbb7-4d2c-a966-6d85794c1ac6,"Rockwell Automation Technologies, Inc."
9380863,ee585fbe-e17b-4068-8b24-77c18146d865,"NIPPON SHARYO, LTD."
8001528,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation
10980264,df1bbf33-6096-4d4a-8a1b-bad199d0fb4c,"Corn Products Development, Inc."
8878110,a45783ae-9cec-49bc-bc2e-7b064aaa5907,Raytheon Company
4729106,3bf6c14d-f83d-4268-8c5c-f7b75ef27aa2,Institute of Gas Technology
4867879,a0c5964a-9ecd-4fa9-8ca7-199022aa07d4,Taprogge Gesellschaft mbH
5471276,b1305fbb-d662-44a1-9749-7a036ccaad90,Asahi Kogaku Kogyo Kabushiki Kaisha
PP9161,f1eabf9c-8864-4ac0-8293-55de5b9afcc0,"Weeks Wholesale Rose Grower, Inc."
10731541,3ddb14ba-a3c2-40bf-b430-8c39047a7205,Kia Motors Corporation
7319431,a39e3c6f-09ac-45ff-a201-17d95cf8bd99,"Partron Co., Ltd"
7236251,b0adcf61-dfae-4f46-8b25-d8dd472d6101,OLYMPUS CORPORATION
D352534,f67232c1-748c-461a-ad75-160d9aea654e,"NordicTrack, Inc."
11959558,d1258d92-3972-4ca6-a3ea-b2de8a0b1609,"Mueller International, LLC"
4663097,d5c04aef-b79e-4628-9f77-69d15c4e2d41,IMPERIAL CHEMICAL INDUSTRIES LIMITED
7841918,99600a00-8ea7-488e-8995-0be43a76d975,"Chunghwa Picture Tubes, LTD."
D371242,0382b114-a5f8-4181-afba-9b76afd304f8,BAUSCH & LOMB INCORPORATED
11056456,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
8448455,606b2699-7e60-461e-b5db-3d302381afcc,Bruker Biospin GmbH
5372957,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
9451344,16c00179-227e-45ff-ad3a-a77d7b79b18c,PIONEER CORPORATION
8067162,a509a713-51d6-4463-8157-b08ae0e9171e,KABUSHIKI KAISHA DNAFORM
8505779,f4ee683d-fdac-46fc-a778-ad2b060d6221,LINDAL FRANCE SAS
9866329,8bd2d14f-6aec-4cbb-8282-0c7cd2b1ea05,"Applied Orthoelectronics, Inc."
10251437,2f4767ed-6771-4d4e-9953-c281db054d93,JBS Hair Inc.
10890709,842593cb-8ab2-44ff-ae2b-c5b4cee60336,LUMILEDS LLC
D357147,3a916d18-eaee-4769-923c-d67c0a4a8c10,"Henredon Furniture Industries, Inc."
D538763,0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA
10436770,8ab70442-7201-449a-9663-574bfac61123,1A Smart Start LLC
4528237,0e3c2b0b-5ac1-45be-8664-7f3ed306f811,"Thalatta, Inc."
6151616,08f25b24-e02b-458b-9ff4-393cee316eff,"Advanced Micro Devices, Inc."
RE45958,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
11494897,47575edb-7b51-47f2-9d4e-8e72a0ecde63,Unknown
6646201,c470fb6c-98a7-423a-8fc9-737c6bb1a329,"Arlingon Industries, Inc."
4983627,342350af-3a45-4237-8951-676f5d39b563,Syntex (U.S.A.) LLC
5692599,a3159c0a-1b8d-4e32-8799-b2f485f34d1a,Square D Company
5855167,2276f75f-0b0c-4485-9d6d-1f1664aef96f,Hay & Forage Industries
5961724,5a9d0f13-c862-4a48-9966-3495c4904177,Lam Research Corporation
5596880,4cd7bb2a-92e5-493c-86c3-763113565bda,"Decision Point Marketing, Inc."
12119829,887d89f4-e937-4b5a-a879-ab04f9139006,IUCF-HYU (Industry-University Cooperation Foundation Hanyang University)
10843239,035169b5-cad5-4e31-bede-f3588bfcbc91,Waldner AG
12460038,361d7b3d-27ec-49c3-960d-ad32cc226234,UNIVERSITE DE BORDEAUX
6068699,520781c3-1f42-42bd-9169-9e23d2b06c56,"Komatsu Electronic Metals Co., Ltd."
5228298,c20e87d8-0cc2-4864-a57f-a8491549850e,"Praxair Technology, Inc."
9151515,7e45e4bd-150d-4ccb-aba5-9ac6b7c87f79,QARNOT COMPUTING
6871961,8cad0fa1-1c2a-4642-b5e5-d4403be33333,Elumens Corporation
10914420,2b6916b7-5502-4462-934a-0f2684d63668,"MODERNSOLID INDUSTRIAL CO., LTD."
9430365,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
5526362,755504c2-eda0-4faa-a818-50a4e224b5ae,"Telco Systems, Inc."
8645611,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation
10032491,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc."
8692479,40432ae4-d8cd-48f7-bdc7-d2c3b1685719,NXP B.V.
5782448,6b571a72-e6e3-4a24-98c7-bede2539f6c6,"LDM Technologies, Inc."
12317751,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
10100597,e2057721-f2e4-42bd-a0b7-6406cf329d19,Cameron International Corporation
4080028,f5c64a6f-787f-4114-9eae-8e21f9048afb,Powell Electrical Manufacturing Company
8376498,4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation
10083645,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
10088272,7a6981d2-339c-4793-873e-d9d311785e39,Unknown
10419633,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
7919151,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
8387057,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation
D766205,584fa6b6-ec96-4c3c-bd5a-d904f3765f00,"AUTODESK, INC."
9497092,2576d873-c6b3-4109-948d-cc582495abb4,"Hand Held Products, Inc."
5439355,53cc491d-015e-4686-aabc-3e7e4f41e492,Abbott Laboratories
8887566,3002e3d6-391b-499a-b3d6-287acbd5a2f3,"Tanenhaus & Associates, Inc."
8518744,f354228e-3553-4520-9ba7-adc273a6e7ad,Renesas Electronics Corporation
9198234,91896e66-dfbb-4c89-8418-a0d710026e1c,HARRIS CORPORATION
9374849,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited
D293878,2ad210c9-71f2-48d4-9e73-4df3ce5b02f2,Lok-Safe Distributors Pty. Ltd.
6082419,a07caccc-ad28-4780-9ccd-a0d1791aa591,"Electro-Pro, Inc."
5339462,ff25d76a-ea22-40b9-b964-aeb3914ef616,"Motorola, Inc."
10606941,3ab6b3c2-dcd4-4b16-bdb2-238bae2257cd,OPEN TEXT INC.
11456603,3ddb14ba-a3c2-40bf-b430-8c39047a7205,Kia Motors Corporation
7732303,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
11866822,9a96a959-5611-42a9-84ee-f6d06d8ec1cb,KOKUSAI ELECTRIC CORPORATION
D570569,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
12260156,9176e217-1023-49bf-a6cd-9f324e6b357f,"MFTB Holdco, Inc."
6584088,77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
9591978,3904f976-4379-431b-ac23-62af5469bdae,"DEMERX, INC."
8211385,e75f2c3e-83f9-41dd-bf81-dea2858998d3,DAKO DENMARK A/S
11879380,f090c3f1-094e-431c-9544-e01d5f9673b3,"Transportation IP Holdings, LLC"
12226665,41a22916-b096-4373-ae28-edb953269a39,"Lagree Technologies, Inc."
4224086,db4f1a97-95ed-4e36-a021-a30cf25310bf,Aluminum Company of America
11784187,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
12414409,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
11173601,4526301d-ef7b-43d4-8106-101b60dce8f5,FANUC CORPORATION
8885878,1d4a3263-81e0-42e2-9285-34101f7de27f,Microsoft Corporation
11030110,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
8092601,df04aad6-7f48-4c7c-8df8-114b3bcef39a,"Ascentool, Inc."
6744048,49fa053c-79b9-499c-8535-72f1fb623478,JEOL Ltd.
8811563,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
10473208,8c8a5ac6-38e8-4562-b9e2-514a8a3f7859,"KWANG YANG MOTOR CO., LTD."
7561408,e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.
12412656,f73d2a99-5498-436b-ac57-e6396fd3529c,Siemens Healthineers AG
8904075,0ab57a79-df44-4841-96b0-57139964ccda,Audi AG
10728747,c201b109-e685-4117-a452-69e243f072b7,"Futurewei Technologies, Inc."
6616728,d0fae399-ca75-40ad-8d3d-c2fadfae99f7,Cabot Corporation
8111174,d07340ce-70e2-4546-b05b-0a6d600e191e,University of Southern California
5635795,4159add6-57ff-4266-8abd-92c239ed03d7,Futaba Denshi Kogyo K.K.
4877469,2971d130-85a2-4560-af43-cbb0c34050d6,The Armstrong Rubber Company
4800117,e7d9ea56-a6ac-41cf-8d78-36263e42ebb0,"AlliedSignal, Inc."
8836812,c622b820-8a1e-40e3-ad2e-d2f5d8c7bbab,"Honda elesys Co., Ltd."
9043425,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC
10120956,22cf96f6-7cfe-4da6-9b04-66b12b3650b5,"GraphSQL, Inc."
5162529,3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft
8724222,03fa656c-7e69-4f8a-853a-98146f22b7b6,"TeraDiode, Inc."
9145597,adfa40ae-c31b-4ae3-b6aa-71d29bd63d67,"ALMEX USA, Inc."
9217051,083a02ac-5134-422e-9ba1-948e51dd8e6e,"SEKISUI PLASTICS CO., LTD."
12376973,dd60da57-d49c-45bd-88f8-b9b9565a8c6c,"NEW YORK SOCIETY FOR THE RELIEF OF THE RUPTURED AND CRIPPLED, MAINTAINING THE HOSPITAL FOR SPECIAL SURGERY"
5833024,03e23d6e-9ccb-4679-b41c-df9cabfa1ae6,SUZUKI MOTOR CORPORATION
9560553,f77f5297-06be-4d3b-ae57-53fc28ee208a,BlackBerry Limited
9992377,15396827-1340-4368-866f-bf9007f43098,Kyocera Document Solutions Inc.
7978058,3ec2d117-38d1-47d5-8437-487043bf306c,FUJITSU TEN LIMITED
10213817,3def7131-99af-4802-970c-34272400cffd,Amazon Environmental Protection Technology and Equipment PTE. LTD.
6334156,5952964e-63c6-4284-9012-0fdd0643f715,Fujitsu Limited
D1007761,ec05006e-a81a-49b2-b496-7cb214bf2b13,"DONGGUAN XIAOLU TECHNOLOGY CO., LTD."
4976770,50d39ede-e307-4f70-ae64-f992db2dbadd,Fermenta ASC Corporation
10652900,a7b79334-35a4-48e8-8143-47f2bfd65432,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL)
4959478,7cb3a649-15da-494e-9d30-10b8afe06608,Degussa AG
11505321,d741637e-71a6-4101-a7db-0c2ba20a2958,The Boeing Company
12354563,edc73107-7929-4b94-b2a1-0467592509f8,"Hubei Yangtze Industrial Innovation Center Of Advanced Display Co., Ltd."
6451253,fbf4360c-26a8-4580-8689-80afb659e038,"Vulcan Chemical Technologies, Inc."
11430168,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
6008747,83c849be-f31a-410b-abcb-b9ed098533ca,"ROHM CO., LTD."
5186544,d04e0d0f-5d81-4407-b8c3-f0da47386e44,INA-WALZLAGER SCHAEFFLER KG
12208568,5d43ab09-61ff-4c26-a504-1f4db44aa67f,JABIL INC.
11293748,797a25b7-dc1a-486d-9e2d-68461e0d9dd1,"FARO Technologies, Inc."
6645674,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
4520333,1f5e7942-980d-416f-a7ea-a0705fd2f392,SDS-Elektro GmbH
6683193,e4d9f323-acf9-4a0b-adbc-81c1c2f2e6ab,Council of Scientific and Industrial Research
6949031,a6378f10-91a6-4548-971c-ddbaa0654384,"Bridgestone Sports Co., Ltd."
7852669,4109a3c2-584b-42f6-bd81-aa843f498ef1,Spansion LLC.
8078814,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
9633199,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
12268111,1647337d-4cd1-4e91-9167-aea8ba78dee6,KUBOTA CORPORATION
11090979,6a78a37f-23b8-469a-b1d6-698af50f766d,COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN
9768923,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
5863710,3e0e2023-b0b6-42fb-92bc-a7093e5f0f63,"TOKYO OHKA KOGYO CO., LTD."
11851616,b7b2eabd-0875-449f-b04c-82b6b5bf6d81,University of South Florida
9378058,6cccde32-2913-4bef-8016-1b7d5259c44d,"EXCALIBUR IP, LLC"
9922612,0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA
6663177,dacd194f-a5f9-4a3e-a1d7-2f6f81348ed3,Lear Corporation
5973476,b1fe5de1-2ec4-4354-a4a4-99b9a8e34751,ERICSSON GMBH
9156805,d4286989-7501-4e2c-9d01-bfab4107b3fc,Eastman Chemical Company
4624696,d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
3930599,5337b0ed-b4c1-484f-9d16-355fe052f7c9,"Century Industries, LLC"
9886362,ee860e68-4c96-41c8-8a67-11f324257cab,PROTON WORLD INTERNATIONAL N.V.
7989805,9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
